rank,city,state,population,latitude,longitude
526,Concord,NC,56620,35.4094178,-80.5800049
527,Lakewood,OH,56500,41.4819932,-81.7981908
528,Bossier City,LA,56492,32.5369356,-93.6952689
529,Diamond Bar,CA,56387,34.0286226,-117.8103367
530,Malden,MA,56296,42.4250964,-71.066163
531,Mount Prospect,IL,56210,42.0664167,-87.9372908
532,San Rafael,CA,56137,37.9735346,-122.5310874
533,Taunton,MA,56119,41.8946107,-71.11113
534,Pensacola,FL,56092,30.421309,-87.2169149
535,Elyria,OH,56069,41.3673191,-82.1073583
536,Johnson City,TN,55999,36.3134398,-82.3534728
537,McKinney,TX,55993,33.1976496,-96.6154471
538,North Richland Hills,TX,55966,32.8342952,-97.2289029
539,Tamarac,FL,55929,26.2048464,-80.2708048
540,San Marcos,CA,55866,33.1433723,-117.1661449
541,Santa Cruz,CA,55861,37.050096,-121.9905908
542,Bismarck,ND,55805,46.808327,-100.783739
543,Vineland,NJ,55805,39.4862777,-75.0254256
544,Jonesboro,AR,55763,35.8428646,-90.7034522
545,Medford,MA,55662,42.4184296,-71.1061639
546,Wheaton,IL,55565,41.8646959,-88.1101709
547,Niagara Falls,NY,55510,43.08436,-79.0614686
548,Auburn,WA,55472,47.3075369,-122.2301808
549,Paramount,CA,55378,33.898917,-118.171005
550,Eden Prairie,MN,55242,44.8546856,-93.470786
551,Oak Lawn,IL,55230,41.7108662,-87.7581081
552,Temple,TX,55209,31.098207,-97.3427847
553,Pine Bluff,AR,55068,34.2157064,-92.0140402
554,Fountain Valley,CA,55029,33.7038145,-117.9627349
555,Petaluma,CA,54831,38.2325829,-122.636465
556,La Mesa,CA,54806,32.7678288,-117.0230839
557,Nampa,ID,54770,43.5737361,-116.559631
558,Chicopee,MA,54735,42.1487691,-72.6071119
559,Apple Valley,CA,54597,34.5008311,-117.1858759
560,National City,CA,54311,32.6781085,-117.0991967
561,Midwest City,OK,54310,35.4495097,-97.3967025
562,Owensboro,KY,54238,37.7742152,-87.1133304
563,Decatur,AL,54091,34.6060203,-86.9838165
564,Margate,FL,53976,26.2445263,-80.206436
565,Berwyn,IL,53961,41.8505874,-87.7936685
566,Florissant,MO,53916,38.7919683,-90.3227803
567,Rancho Cordova,CA,53727,38.567526,-121.2232054
568,Rosemead,CA,53612,34.0676169,-118.0879763
569,Carmel,IN,53562,39.9788017,-86.1189257
570,Springfield,OR,53532,44.0462362,-123.0220289
571,Missouri City,TX,53501,29.6185669,-95.5377215
572,Cheyenne,WY,53411,41.139981,-104.820246
573,Battle Creek,MI,53365,42.3192548,-85.1824269
574,Charleston,WV,53339,38.3505995,-81.6332812
575,White Plains,NY,53307,41.0339862,-73.7629097
576,Arcadia,CA,53201,34.1362075,-118.0401497
577,Shoreline,WA,53196,47.7564667,-122.3437497
578,Hempstead,NY,53189,40.6399646,-73.6138556
579,Frederick,MD,53113,39.415779,-77.4127562
580,Flagstaff,AZ,53095,35.1987522,-111.6518229
581,Santee,CA,53046,32.8383828,-116.9739167
582,Monroe,LA,53003,32.5102427,-92.1032411
583,Gaithersburg,MD,52861,39.1399187,-77.1929215
584,Folsom,CA,52714,38.6779591,-121.1760583
585,Rio Rancho,NM,52706,35.269381,-106.632819
586,Bend,OR,52624,44.0581728,-121.3153096
587,Cupertino,CA,52623,37.3228934,-122.0322895
588,Elkhart,IN,52612,41.6819935,-85.9766671
589,Euclid,OH,52600,41.5931049,-81.5267873
590,Carson City,NV,52551,39.1649125,-119.7666496
591,Sarasota,FL,52541,27.3365805,-82.5308545
592,Oak Park,IL,52501,41.8878145,-87.7887615
593,West Haven,CT,52372,41.2706527,-72.9470471
594,Bowie,MD,52259,38.9424464,-76.7301718
595,Fort Myers,FL,51971,26.640628,-81.8723084
596,La Crosse,WI,51943,43.8014053,-91.2395429
597,Loveland,CO,51881,40.3977612,-105.0749801
598,Murrieta,CA,51799,33.5777524,-117.1884542
599,Huntington,WV,51785,38.4192496,-82.445154
600,Flower Mound,TX,51774,33.0283854,-97.0867203
601,Mansfield,OH,51705,40.75839,-82.5154471
602,Middletown,OH,51619,39.5150576,-84.3982763
603,Cerritos,CA,51570,33.8644291,-118.0539323
604,Pocatello,ID,51552,42.8620287,-112.450627
605,Renton,WA,51485,47.4799078,-122.2034496
606,St. Peters,MO,51473,38.791612,-90.5958468
607,Orland Park,IL,51413,41.630663,-87.8536288
608,Maple Grove,MN,51367,45.0984983,-93.4419222
609,Minnetonka,MN,51115,44.9405086,-93.4638936
610,Yuba City,CA,51111,39.1404477,-121.6169108
611,Idaho Falls,ID,51110,43.4887907,-112.03628
612,Ames,IA,50927,42.0267567,-93.6170448
613,O'Fallon,MO,50901,38.7910374,-90.7039107
614,Weston,FL,50813,26.10315835,-80.40284231
615,Rock Hill,SC,50774,34.9248667,-81.0250784
616,Sheboygan,WI,50751,43.7508284,-87.71453
617,Milford,CT,50695,41.2222218,-73.0570603
618,Biloxi,MS,50691,30.4007626,-88.8893818
619,Cleveland Heights,OH,50657,41.5200518,-81.556235
620,San Clemente,CA,50556,33.4270275,-117.6124179
621,Manteca,CA,50409,37.7986184,-121.2117148
622,Mentor,OH,50338,41.6664781,-81.3399769
623,Indio,CA,50323,33.743765,-116.2233152
624,St. George,UT,50168,37.104153,-113.5841313
625,Bradenton,FL,50044,27.4989278,-82.5748194
626,Warner Robins,GA,49770,32.6200973,-83.606568
627,Woodland,CA,49726,38.6786109,-121.7733285
628,Casper,WY,49719,42.8501191,-106.325138
629,Hoffman Estates,IL,49699,42.0427256,-88.0792782
630,Downers Grove,IL,49676,41.7936822,-88.0102281
631,Bowling Green,KY,49528,36.9903199,-86.4436018
632,Glendora,CA,49502,34.1361187,-117.865339
633,Corvallis,OR,49436,44.5645659,-123.2620435
634,Altoona,PA,49429,40.518681,-78.394736
635,Cuyahoga Falls,OH,49408,41.1348213,-81.4848086
636,Grand Forks,ND,49250,47.9078244,-97.0592028
637,Tinley Park,IL,49237,41.5733669,-87.7844944
638,Troy,NY,49224,42.7284117,-73.6917878
639,Kissimmee,FL,49143,28.2918995,-81.4075838
640,Edinburg,TX,48934,26.3013982,-98.1624501
641,Harrisburg,PA,48879,40.2663107,-76.8861122
642,Mount Pleasant,SC,48875,32.7940651,-79.8625851
643,East Providence,RI,48772,41.8137116,-71.3700545
644,Shawnee,KS,48630,39.0273676,-95.7627535
645,Blue Springs,MO,48483,39.017316,-94.282265
646,Peabody,MA,48376,42.5278731,-70.9286609
647,New Brunswick,NJ,48316,40.4862174,-74.4518173
648,Danville,VA,48256,36.5859718,-79.3950228
649,Poway,CA,48240,32.9628234,-117.0358646
650,Warren,OH,48128,41.237557,-80.818417
651,Roseville,MI,48061,42.4972583,-82.9371409
652,Barnstable Town,MA,48054,41.7001132,-70.2994666
653,Colton,CA,48046,34.0739016,-117.3136547
654,Chapel Hill,NC,48032,35.9131542,-79.05578
655,Springdale,AR,47858,36.1867442,-94.1288142
656,Plainfield,NJ,47847,40.6337136,-74.4073737
657,Rockville,MD,47813,39.0817985,-77.1516844
658,Novato,CA,47792,38.1061979,-122.5681191
659,Ocala,FL,47538,29.1871986,-82.1400923
660,Novi,MI,47478,42.48059,-83.4754913
661,Edina,MN,47397,44.8897027,-93.3501222
662,Pharr,TX,47387,26.1947962,-98.1836216
663,Revere,MA,47383,42.4084302,-71.0119948
664,Perth Amboy,NJ,47369,40.5067723,-74.2654234
665,Binghamton,NY,47283,42.0987125,-75.9125262
666,Bedford,TX,47221,32.844017,-97.1430671
667,West Des Moines,IA,47182,41.5645337,-93.7595281
668,Pinellas Park,FL,47169,27.8599115,-82.70437834
669,Wauwatosa,WI,47102,43.0494122,-88.0079271
670,Rancho Santa Margarita,CA,47048,33.6408845,-117.6029341
671,Mishawaka,IN,47009,41.6611642,-86.1807031
672,Woodbury,MN,46960,44.919896,-92.9339449
673,La Mirada,CA,46935,33.9060971,-118.0107092
674,Covina,CA,46929,34.0877926,-117.8891164
675,Enid,OK,46919,36.3967623,-97.8791341
676,Kokomo,IN,46888,40.4864444,-86.1336351
677,Chesterfield,MO,46858,38.661953,-90.5643258
678,Placentia,CA,46673,33.8714814,-117.8617337
679,Alpharetta,GA,46607,34.0709576,-84.2747329
680,Cypress,CA,46599,33.8248235,-118.0399368
681,Port Orange,FL,46575,29.10162805,-81.01059618
682,East Lansing,MI,46569,42.7320307,-84.4721678
683,Watsonville,CA,46537,36.9092773,-121.7529071
684,Alexandria,LA,46517,31.2909782,-92.4616292
685,Mission,TX,46437,26.2159066,-98.3252932
686,Franklin,TN,46376,35.925206,-86.8689419
687,Auburn,AL,46345,32.6098566,-85.4807825
688,Newark,OH,46324,40.0581205,-82.4012643
689,Euless,TX,46241,32.8457865,-97.06671425
690,Valdosta,GA,46148,30.8327022,-83.2784851
691,Hattiesburg,MS,46104,31.3271189,-89.2903392
692,Pearland,TX,46058,29.5639758,-95.2864299
693,West New York,NJ,45985,40.7856117,-74.0093129
694,Apple Valley,MN,45939,44.7319094,-93.21772
695,Porterville,CA,45935,36.06523,-119.0167679
696,Burlington,NC,45934,36.0956918,-79.4377991
697,Tulare,CA,45887,36.2516475,-118.852583
698,League City,TX,45874,29.5074538,-95.0949303
699,Salina,KS,45783,38.8402805,-97.6114237
700,Manhattan,KS,45717,39.1836082,-96.5716694
701,Pittsfield,MA,45704,42.451302,-73.260018
702,Middletown,CT,45681,41.5623178,-72.6509061
703,Grand Junction,CO,45652,39.063956,-108.5507317
704,Joplin,MO,45642,37.08418,-94.51323
705,Redmond,WA,45638,47.6694141,-122.1238767
706,Normal,IL,45630,40.5092961,-88.9843937
707,Murray,UT,45565,40.6667841,-111.888417
708,Blaine,MN,45468,45.1607987,-93.2349489
709,Kentwood,MI,45428,42.8694731,-85.6447492
710,Kingsport,TN,45383,36.550238,-82.5594293
711,Roswell,NM,45193,33.3943282,-104.5229518
712,Rowlett,TX,45104,32.9029017,-96.56388
713,Allen,TX,45089,33.1031744,-96.6705503
714,Wilson,NC,45060,35.7212689,-77.9155395
715,Kirkland,WA,45026,47.6859573,-122.1920249
716,Portage,MI,44932,42.2011538,-85.5800022
717,San Ramon,CA,44917,37.7648021,-121.9544387
718,Highland,CA,44850,34.11213,-117.1807973
719,Azusa,CA,44820,34.1338751,-117.9056046
720,Palm Desert,CA,44596,33.74079965,-116.3693698
721,Smyrna,GA,44525,33.883887,-84.5147454
722,Bellevue,NE,44515,41.1434547,-95.9124686
723,San Luis Obispo,CA,44380,35.3540209,-120.3757163
724,Coconut Creek,FL,44227,26.2517482,-80.1789351
725,Bartlett,TN,44210,35.2045329,-89.8739753
726,St. Louis Park,MN,44167,44.9475726,-93.3569023
727,Bell Gardens,CA,44118,33.9694561,-118.1503953
728,Moline,IL,43957,41.5067003,-90.5151342
729,Methuen,MA,43952,42.7262016,-71.1908924
730,Strongsville,OH,43890,41.3144733,-81.83511
731,Freeport,NY,43799,40.6576071,-73.5835826
732,Madera,CA,43678,36.9622745,-120.0594685
733,Conway,AR,43676,35.2521996,-92.6888936
734,Lakeville,MN,43597,44.650051,-93.2432791
735,Grand Island,NE,43548,40.924271,-98.338685
736,Woonsocket,RI,43284,42.0028761,-71.5147839
737,Buffalo Grove,IL,43272,42.1514146,-87.959794
738,Glenview,IL,43167,42.0863023,-87.82609487
739,Olympia,WA,43102,47.0451022,-122.8950075
740,Elmhurst,IL,43085,41.8994745,-87.9403418
741,Covington,KY,42986,39.0836224,-84.508371
742,Wilkes-Barre,PA,42984,41.2464824,-75.8817316
743,Cathedral City,CA,42966,33.82298655,-116.4668702
744,Palm Springs,CA,42964,33.77217945,-116.4952977
745,Hackensack,NJ,42830,40.8871438,-74.0410865
746,Tigard,OR,42815,45.4307473,-122.771933
747,Menifee,CA,42775,33.6864432,-117.1770437
748,Coral Gables,FL,42732,25.72149,-80.2683838
749,Logan,UT,42713,41.7313447,-111.8348631
750,Grapevine,TX,42668,32.9337381,-97.0788754
751,Newark,CA,42665,37.5296593,-122.0402399
752,Lombard,IL,42645,41.8864687,-88.0201536
753,Lake Havasu City,AZ,42406,34.4838502,-114.3224495
754,Belleville,IL,42364,38.5200504,-89.9839935
755,Fond du Lac,WI,42244,43.7748763,-88.4458033
756,Oakland Park,FL,42128,26.1801443,-80.1372006
757,Fairfield,OH,42120,39.3458953,-84.5605031
758,Hanford,CA,41955,36.3274502,-119.6456844
759,Attleboro,MA,41954,41.9438129,-71.2806515
760,Hutchinson,KS,41823,38.0608444,-97.9297743
761,Midland,MI,41788,43.6155825,-84.2472117
762,Lima,OH,41774,40.7399785,-84.105006
763,Danville,CA,41768,37.8215929,-121.99996
764,Texas City,TX,41756,29.396013,-94.9175485
765,North Miami Beach,FL,41733,25.9331488,-80.1625463
766,Gilroy,CA,41703,37.0065078,-121.5631723
767,Leominster,MA,41469,42.5267443,-71.7614891
768,Yucaipa,CA,41427,34.033625,-117.0430865
769,Greenville,MS,41404,33.4000633,-91.0551312
770,Bountiful,UT,41392,40.8894611,-111.8804817
771,Rohnert Park,CA,41366,38.3396367,-122.7010984
772,Meridian,MS,41307,32.3643098,-88.703656
773,Altamonte Springs,FL,41295,28.6619154,-81.3885899
774,Moore,OK,41266,35.3395135,-97.4867045
775,York,PA,41261,39.9624624,-76.727707
776,Lompoc,CA,41228,34.6391501,-120.4579409
777,Rancho Palos Verdes,CA,41222,33.7483311,-118.3707683
778,La Puente,CA,41124,34.01979,-117.9503677
779,Albany,OR,41072,44.6365071,-123.1059324
780,Hendersonville,TN,41046,36.3049177,-86.621443
781,Titusville,FL,40990,28.6122187,-80.8075538
782,Concord,NH,40743,43.207178,-71.537476
783,Quincy,IL,40686,39.9356016,-91.4098727
784,Sumter,SC,40643,33.9204354,-80.3414693
785,Jefferson City,MO,40578,38.577359,-92.1724265
786,East Point,GA,40538,33.6795531,-84.4393724
787,Sayreville,NJ,40516,40.4635362,-74.3618499
788,Kearny,NJ,40495,40.7684342,-74.1454214
789,Carol Stream,IL,40493,41.9125286,-88.1347927
790,Littleton,CO,40452,39.613321,-105.016649
791,Salem,MA,40450,42.5195292,-70.8967226
792,Atlantic City,NJ,40449,39.3642852,-74.4229351
793,Harrisonburg,VA,40435,38.4493315,-78.8688833
794,Lenexa,KS,40381,38.9697458,-94.7845837
795,Fort Pierce,FL,40282,27.4467056,-80.3256056
796,Goldsboro,NC,40165,35.3848841,-77.9927651
797,San Bruno,CA,40158,37.6261715,-122.4332435
798,Spartanburg,SC,40141,34.9498007,-81.9320157
799,Charlottesville,VA,40117,38.029306,-78.4766781
800,Westfield,MA,40084,42.1390327,-72.7584859
801,Muskegon,MI,40071,43.2341813,-86.2483921
802,Lincoln Park,MI,40022,42.2505943,-83.1785361
803,Aliso Viejo,CA,39998,33.5761376,-117.7258122
804,Rogers,AR,39912,36.3320197,-94.1185366
805,San Gabriel,CA,39888,34.0990733,-118.1085682
806,Holyoke,MA,39883,42.2071434,-72.60765
807,Jupiter,FL,39874,26.9342246,-80.0942087
808,Blacksburg,VA,39848,37.2296566,-80.4136767
809,Burlington,VT,39846,44.4761601,-73.212906
810,Beverly,MA,39842,42.5584284,-70.8800491
811,Delano,CA,39739,35.7688425,-119.2470536
812,Rock Island,IL,39643,41.4411786,-90.5766144
813,Broomfield,CO,39563,39.9403995,-105.0520809
814,Edmonds,WA,39550,47.8105738,-122.3774952
815,Linden,NJ,39443,40.6220478,-74.2445902
816,Columbus,IN,39315,39.2014405,-85.9213796
817,Stillwater,OK,39259,36.1156306,-97.0585717
818,Findlay,OH,39204,41.0413873,-83.6503982
819,DeKalb,IL,39196,41.8903447,-88.7713953
820,Sanford,FL,39193,28.8117345,-81.2680223
821,Muskogee,OK,39176,35.7478769,-95.3696909
822,Haltom City,TX,39107,32.7995738,-97.2691817
823,Richmond,IN,39098,39.8286897,-84.8898521
824,Lawrence,IN,39095,39.8386516,-86.0252612
825,Fishers,IN,39043,39.9555928,-86.0138729
826,Calumet City,IL,39035,41.616016,-87.5295837
827,Fitchburg,MA,39010,42.5903661,-71.8119837
828,Richland,WA,38930,46.2804298,-119.2752055
829,Campbell,CA,38924,37.2870626,-121.9448818
830,Conroe,TX,38920,30.3118769,-95.4560512
831,Culver City,CA,38891,34.0211224,-118.396466
832,Gadsden,AL,38879,34.010929,-85.9989596
833,Wellington,FL,38833,26.63799875,-80.25590781
834,Brookfield,WI,38759,43.0605671,-88.1064787
835,Hoboken,NJ,38704,40.7433066,-74.0323752
836,Wausau,WI,38620,44.9596017,-89.6298239
837,New Braunfels,TX,38583,29.7028266,-98.1257348
838,North Lauderdale,FL,38581,26.217305,-80.2258811
839,Farmington,NM,38445,36.7291152,-108.205445
840,New Berlin,WI,38429,42.976453,-88.1090391
841,Beavercreek,OH,38393,39.7092262,-84.0632685
842,State College,PA,38387,40.7944504,-77.8616386
843,Pacifica,CA,38386,37.6138253,-122.4869194
844,Crystal Lake,IL,38348,42.2411344,-88.3161965
845,Everett,MA,38291,42.40843,-71.0536625
846,Hanover Park,IL,38277,41.9994722,-88.1450735
847,Huber Heights,OH,38239,39.85902405,-84.11141952
848,Shelton,CT,38201,41.3164856,-73.0931641
849,El Centro,CA,38126,32.792,-115.5630514
850,Urbana,IL,37847,40.1117174,-88.207301
851,New Albany,IN,37843,38.2856247,-85.8241312
852,DeSoto,TX,37836,32.5897831,-96.8570183
853,Sierra Vista,AZ,37814,31.5545973,-110.2997756
854,Germantown,TN,37796,35.0867577,-89.8100858
855,Park Ridge,IL,37789,42.0112329,-87.8406031
856,University City,MO,37712,38.6569083,-90.3103443
857,Hickory,NC,37690,35.7333312,-81.3442915
858,Stanton,CA,37564,33.79410005,-117.9951006
859,Cleveland,TN,37479,35.1595182,-84.8766115
860,Woburn,MA,37420,42.4792618,-71.1522766
861,Kannapolis,NC,37391,35.4874708,-80.621438
862,Marion,OH,37298,40.5886259,-83.1287349
863,Avondale,AZ,37257,33.4355977,-112.349602
864,Rocklin,CA,37249,38.7907339,-121.2357828
865,Bremerton,WA,37227,47.5653663,-122.6246836
866,Monrovia,CA,37007,34.1483499,-118.0014517
867,Chester,PA,36878,39.849557,-75.3557458
868,Bartlett,IL,36827,41.9908485,-88.1850028
869,Panama City,FL,36818,30.1600827,-85.6545729
870,Hagerstown,MD,36779,39.6419219,-77.7202641
871,Greenwood,IN,36736,39.6136578,-86.1066526
872,Meridian,ID,36727,43.6086295,-116.392326
873,Bay City,MI,36724,43.5944677,-83.8888648
874,Bell,CA,36708,33.9747806,-118.1866361
875,Streamwood,IL,36625,42.0255827,-88.1784085
876,Marlborough,MA,36612,42.3459271,-71.5522874
877,Minot,ND,36587,48.23251,-101.296273
878,Coppell,TX,36574,32.9552598,-97.0155703
879,Ormond Beach,FL,36539,29.2854132,-81.0557921
880,Addison,IL,36417,41.931696,-87.9889556
881,San Marcos,TX,36412,29.8826436,-97.9405828
882,Perris,CA,36393,33.7825194,-117.2286478
883,Florence,AL,36348,34.79981,-87.677251
884,Hurst,TX,36340,32.8234621,-97.1705678
885,Valley Stream,NY,36329,40.6631362,-73.7056955
886,Palm Beach Gardens,FL,36300,26.8233946,-80.1386547
887,Wheeling,IL,36267,42.138889,-87.9310944
888,Dunedin,FL,36266,28.0197404,-82.7717684
889,Jackson,MI,36242,42.2416466,-84.425589
890,Cedar Falls,IA,36202,42.5274123,-92.4453179
891,Norwich,CT,36131,41.5243537,-72.0759008
892,Duncanville,TX,36086,32.6518004,-96.9083366
893,Hot Springs,AR,36044,34.4929465,-93.06551559
894,Annapolis,MD,35985,38.9786401,-76.492786
895,North Chicago,IL,35976,42.325578,-87.8411818
896,Martinez,CA,35939,38.0138934,-122.1338674
897,West Hollywood,CA,35874,34.0923014,-118.3692894
898,Beloit,WI,35828,42.5083272,-89.031784
899,Lake Oswego,OR,35703,45.4206749,-122.670649
900,Fort Lee,NJ,35683,40.8509333,-73.9701382
901,Lewiston,ME,35647,44.100351,-70.2147764
902,Lake Worth,FL,35632,26.615891,-80.0691435
903,Rome,GA,35566,34.257038,-85.1646726
904,Brea,CA,35536,33.9170444,-117.888855
905,Lancaster,OH,35507,39.7136754,-82.5993294
906,Westerville,OH,35486,40.126139,-82.9295287
907,Long Beach,NY,35482,40.5885508,-73.6582631
908,Leavenworth,KS,35476,39.345184,-94.921703
909,Cape Girardeau,MO,35466,37.3034933,-89.5230357
910,Greenfield,WI,35436,42.9614039,-88.0125865
911,Maplewood,MN,35396,45.0082216,-93.0456985
912,Frisco,TX,35282,33.1506744,-96.8236116
913,Torrington,CT,35239,41.8006523,-73.1212214
914,Sherman,TX,35203,36.2452294,-101.8858689
915,Dana Point,CA,35195,33.4669721,-117.6981075
916,Alamogordo,NM,35166,32.9046474,-105.941835
917,Cottonwood Heights,UT,35152,40.613474,-111.8256464
918,Huntsville,TX,35145,30.7235263,-95.5507771
919,Chelsea,MA,35105,42.3917638,-71.0328284
920,Holland,MI,35048,42.7876022,-86.1090828
921,San Dimas,CA,35044,34.085315,-117.8408327
922,Twin Falls,ID,34949,42.5704456,-114.4602554
923,Coeur d'Alene,ID,34932,47.6742994,-116.7811531
924,Manassas,VA,34886,38.7509488,-77.4752667
925,Rome,NY,34871,43.2128473,-75.4557304
926,Ceres,CA,34851,37.5949316,-120.9577098
927,Texarkana,TX,34843,33.44667445,-94.07714831
928,Hollister,CA,34832,36.8524545,-121.4016021
929,Sammamish,WA,34797,47.6088445,-122.0423067
930,Bartlesville,OK,34767,36.7494864,-95.9782966
931,Elk Grove Village,IL,34755,42.0041236,-87.9706457
932,Longview,WA,34708,46.1377048,-122.9344623
933,Puyallup,WA,34519,47.1849009,-122.29214
934,Richfield,MN,34422,44.8766431,-93.2877877
935,Danville,IL,34384,40.125222,-87.6304614
936,Hallandale Beach,FL,34368,25.98584285,-80.14118352
937,Prescott,AZ,34352,34.5399962,-112.4687616
938,Tupelo,MS,34294,34.2576067,-88.7033859
939,Manitowoc,WI,34180,44.0886059,-87.6575841
940,Morgan Hill,CA,34148,37.130408,-121.6544974
941,North Olmsted,OH,34092,41.4156025,-81.9234726
942,Claremont,CA,34078,34.0966764,-117.7197785
943,Pasco,WA,34043,46.2306739,-119.0921006
944,Eastpointe,MI,34028,42.4683698,-82.9554746
945,Manhattan Beach,CA,33993,33.8915985,-118.3951241
946,Del Rio,TX,33984,29.3655405,-100.894698
947,Hilton Head Island,SC,33973,32.1618488,-80.7512616
948,Bullhead City,AZ,33967,35.1477774,-114.5682983
949,Montclair,CA,33920,34.0775104,-117.6897776
950,Pekin,IL,33906,40.5689849,-89.650105
951,Beverly Hills,CA,33904,34.0696501,-118.3963062
952,San Juan Capistrano,CA,33887,33.5016932,-117.6625509
953,Lynnwood,WA,33832,47.8278656,-122.3053932
954,Butte-Silver Bow,MT,33808,46.0131505,-112.536508
955,Galesburg,IL,33717,40.9479779,-90.3705842
956,Roseville,MN,33703,45.0060767,-93.1566107
957,Upper Arlington,OH,33663,39.9945084,-83.0624078
958,Portage,IN,33597,41.5758708,-87.1761455
959,Temple City,CA,33587,34.1082994,-118.0577568
960,Petersburg,VA,33578,37.227928,-77.4019268
961,Brunswick,OH,33552,41.2456819,-81.8275398
962,Northbrook,IL,33542,42.128704,-87.8265089
963,Bethel Park,PA,33472,40.3275697,-80.0394977
964,Lufkin,TX,33344,31.3386242,-94.7288558
965,Parkersburg,WV,33317,39.2699565,-81.5506916
966,Columbia,TN,33286,35.6150716,-87.0352831
967,Roy,UT,33281,41.1617999,-112.0261903
968,Palm Coast,FL,33188,29.5541432,-81.2207673
969,North Tonawanda,NY,33175,43.0407742,-78.8660527
970,Seaside,CA,33108,36.62593,-121.8169383
971,Wildwood,MO,33064,38.5806948,-90.6314374
972,Pleasant Hill,CA,33056,37.9479786,-122.0607963
