city,state,latitude,longitude
Church Hill,MD,39.1412219,-75.9854971
Montreal,WI,46.4280033,-90.2460097
Mount Calvary,WI,43.826381,-88.2462122
New Harmony,IN,38.129656,-87.9354109
Delaware Water Gap,PA,40.9845252,-75.1439573
Fonda,NY,42.9544248,-74.3769163
Gettysburg,OH,40.1114383,-84.4952293
Greenwood,MN,44.9149631,-93.5532897
Napoleon,ND,46.5045396,-99.7667783
Olympian Village,MO,38.136165,-90.4579013
Orangeville,IL,42.4680287,-89.6448828
Point Blank,TX,30.7434,-95.21612289
Axtell,NE,40.4793884,-99.126663
Crab Orchard,TN,35.908989,-84.8774013
Haileyville,OK,34.8549722,-95.5818166
Santa Clara,TX,29.5881525,-98.1737098
White Hall,AL,32.3270827,-86.7119247
Brooten,MN,45.5010752,-95.1244669
Clarence,MO,39.7419808,-92.2585152
Hessmer,LA,31.0596333,-92.1212363
Loami,IL,39.6756064,-89.846771
Mooringsport,LA,32.6876455,-93.961015
Piper City,IL,40.756702,-88.191158
Ryan,OK,34.0200965,-97.9575353
St. Nazianz,WI,44.005666,-87.92215554
Washingtonville,OH,40.900337,-80.7639673
Ashmore,IL,39.5330909,-88.0222582
Elkton,MI,43.8182836,-83.1810514
Everson,PA,40.0911841,-79.587539
Iberia,MO,38.0903154,-92.2926747
Mabel,MN,43.5205234,-91.7695949
Osmond,NE,42.3598679,-97.5968299
Ostrander,OH,40.266172,-83.2126932
Perryville,KY,37.650351,-84.9516234
Cambria,WI,43.542207,-89.1073356
High Shoals,NC,35.4026352,-81.2023016
Palatine Bridge,NY,42.9109064,-74.5740296
Ridge Spring,SC,33.8454176,-81.6617723
West Bend,IA,42.9569139,-94.4410835
Antonito,CO,37.074476,-106.0086354
Drayton,ND,48.5711277,-97.1780148
Dublin,IN,39.8122686,-85.2088541
Green Spring,KY,38.3161801,-85.6138501
Milford,TX,32.1245956,-96.945277
Redmond,UT,39.0060248,-111.8618772
Renova,MS,33.7787241,-90.7214857
Ridgeville,IN,40.2892107,-85.028857
Ridgway,IL,37.7992131,-88.2611509
Wickes,AR,34.3031655,-94.3382652
Bainbridge,IN,39.7634605,-86.81038567
Driscoll,TX,27.6717361,-97.7505646
Estelline,SD,44.574688,-96.902284
Houtzdale,PA,40.825059,-78.3511289
Iron Mountain Lake,MO,37.6891423,-90.6186292
Manilla,IA,41.8897095,-95.232218
Atlanta,IN,40.21349705,-86.02694072
Chippewa Lake,OH,41.0697771,-81.9009726
Cottageville,SC,32.9371083,-80.480981
Hancock,MN,45.497461,-95.796714
South Vinemont,AL,34.2389871,-86.8644471
Tribune,KS,38.4697378,-101.752672
McLean,TX,35.2325495,-100.5998558
Midvale,OH,40.4378434,-81.3731675
Oklahoma,PA,40.5814403,-79.5740244
Parma,MI,42.2583711,-84.5996885
Sioux Rapids,IA,42.8933093,-95.1511051
Bertrand,MO,36.9094963,-89.4525775
Browerville,MN,46.0852616,-94.8671751
Hatton,ND,47.6397087,-97.4534224
Mertzon,TX,31.2604781,-100.820705
North Topsail Beach,NC,34.4901665,-77.43163
Oppelo,AR,35.1014993,-92.7701603
Rosedale,LA,30.4413051,-91.4520542
Bingen,WA,45.7148416,-121.4645173
Blair,OK,34.7795085,-99.3353636
Galena,OH,40.2150625,-82.8799013
Lott,TX,31.2061063,-97.0326706
Oak Ridge,TX,33.6481634,-97.0383423
Sheridan,MT,48.7625919,-104.5154683
Westmoreland,KS,39.392991,-96.412993
Arlington Heights,OH,39.2150584,-84.4554978
Rich Creek,VA,37.3824263,-80.8224608
Tyrone,OK,36.9548207,-101.0680601
Clarkston,UT,41.9202033,-112.0499536
Section,AL,34.5789747,-85.986644
Teton,ID,43.7647107,-111.2081469
Whitelaw,WI,44.144716,-87.8214789
Ariton,AL,31.6001655,-85.7188298
Essex,IA,40.8336066,-95.3083218
Hauser,ID,47.7722341,-117.0287247
Tuscola,TX,32.211386,-99.7999093
Alden,IA,42.5201895,-93.3762693
Amanda,OH,39.649508,-82.7443367
Clarkton,NC,34.4873922,-78.6561257
Cleveland,MN,44.3255219,-93.8377341
Concrete,WA,48.5389326,-121.746928
Marion,LA,32.9015214,-92.2420822
Middlebourne,WV,39.4922999,-80.9037181
New Market,MD,39.3814276,-77.2733519
Valliant,OK,34.0023293,-95.0938386
Woodland Hills,KY,38.2403485,-85.5241264
Columbia,AL,31.2926927,-85.1117467
Copan,OK,36.8975794,-95.9260927
Deshler,NE,40.1409269,-97.7229044
North Hornell,NY,42.3461807,-77.6613804
Smithville,MS,34.0701074,-88.391154
Stockton,MN,44.0274629,-91.7698734
Ty Ty,GA,31.4718497,-83.6468362
Bradford,AR,35.4206403,-91.45354701
Coldwater,KS,37.2689131,-99.3267808
Doerun,GA,31.322086,-83.91723916
Ector,TX,31.8941755,-102.5794339
Fairmount,GA,34.437274,-84.70139058
Powderly,KY,37.2369871,-87.1591627
Carbonado,WA,47.0797219,-122.0514335
Caseville,MI,43.941125,-83.271347
Mountain View,OK,35.0977772,-98.7463373
Underwood,ND,47.456386,-101.137096
Wauzeka,WI,43.0846202,-90.8843566
Wright City,OK,34.0599954,-95.0034232
Anmoore,WV,39.2567572,-80.2923107
Calhoun,KY,37.5389351,-87.2583316
Howard,PA,41.0142294,-77.6580534
Montgomery,LA,31.6673898,-92.8907124
Smithers,WV,38.1730745,-81.30350316
South Coffeyville,OK,36.9945248,-95.6202552
Swifton,AR,35.821742,-91.1284584
Hot Sulphur Springs,CO,40.0758225,-106.1024826
Leon,KS,37.6902964,-96.7822508
Millville,OH,39.389222,-84.6543933
Niota,TN,35.5134072,-84.5452097
Oxford,NE,40.2483929,-99.6336133
Stewartsville,MO,39.7508306,-94.49662
Branford,FL,29.9591183,-82.9281833
Eastborough,KS,37.6880698,-97.2636551
Jefferson,PA,39.817332,-76.8417166
Marble Cliff,OH,39.9867306,-83.0615745
Silver Springs,NY,42.6606177,-78.0855638
Watson,IL,39.0253213,-88.5697716
Camp Wood,TX,29.6693924,-100.0122911
Higginson,AR,35.1948081,-91.7126368
Merrill,IA,42.7197133,-96.2486357
Pocahontas,IL,38.8278248,-89.5400849
Plankinton,SD,43.714461,-98.485005
Valley Springs,SD,43.582473,-96.467819
Wayne,OK,34.9181307,-97.3144709
Altus,AR,35.4461965,-93.7624172
Conneautville,PA,41.757833,-80.3678424
Conway,NC,36.4370974,-77.2288563
Nevada,OH,40.8192237,-83.1304704
Philadelphia,TN,35.6795198,-84.4038148
South Range,MI,47.0479839,-88.687905
Tampico,IL,41.6324811,-89.7850393
Gilbertville,IA,42.4187139,-92.2141107
Landfall,MN,44.9507993,-92.9766032
Philo,OH,39.8611805,-81.9068014
Sandersville,MS,31.7865478,-89.0322762
Bantam,CT,41.724946,-73.24225915
Bethel Springs,TN,35.2336933,-88.6064373
Brownstown,IL,38.995878,-88.9528394
Burke,TX,31.2318536,-94.7685411
Clarks Hill,IN,40.2469805,-86.7250055
Como,TX,33.060673,-95.4721734
Confluence,PA,39.8128548,-79.3567016
Elkton,SD,44.236079,-96.481155
Highmore,SD,44.521373,-99.441501
Plum Grove,TX,30.2146577,-95.0949311
Bethlehem,GA,34.9020296,-84.0774118
Lanesboro,MN,43.7207974,-91.9768224
Lawtey,FL,30.0441284,-82.0717733
Orleans,VT,44.8112127,-72.2027539
Tekonsha,MI,42.0933791,-84.9858051
White,GA,34.2828722,-84.7452138
Wyocena,WI,43.495817,-89.3084506
Bella Villa,MO,38.5436313,-90.285449
Clay Center,NE,40.521743,-98.0557358
Garnavillo,IA,42.8685981,-91.2359644
Gordon,PA,40.7493713,-76.3391119
Gould,AR,33.985221,-91.5612058
Greenview,IL,40.0831024,-89.7381633
Lockesburg,AR,33.9674227,-94.1685592
Mott,ND,46.3726819,-102.3264905
New London,NC,35.4431965,-80.2192225
Oakman,AL,33.7134432,-87.3886157
Wilson,KS,37.5692118,-95.7452639
Delta,PA,39.727049,-76.3266255
Fairfield,MT,47.614673,-111.980279
Gainesville,MO,36.6031184,-92.428217
Gilberton,PA,40.7995327,-76.2124415
Merrill,MI,43.410101,-84.331059
Mohall,ND,48.763356,-101.513217
Salem,KY,37.2644981,-88.2441968
Schaller,IA,42.4997048,-95.2930524
Wheatland,IA,41.8316906,-90.8382014
Whiting,IA,42.1274894,-96.1494631
Woodville,AL,34.6278654,-86.2744286
Elizabeth,IL,42.3177911,-90.221517
Gaston,OR,45.4362259,-123.1392362
Green Mountain Falls,CO,38.9339225,-105.0266943
Heuvelton,NY,44.618333,-75.40741
Morrison,TN,35.602851,-85.9197071
Noonday,TX,32.229724,-95.39469049
Winton,NC,36.3957098,-76.9319035
Bulls Gap,TN,36.2535742,-83.086061
Fremont,IA,40.7345943,-95.5924782
Holdingford,MN,45.7310763,-94.4700032
Koppel,PA,40.8342305,-80.3222855
Liberal,MO,37.5581025,-94.5199553
North High Shoals,GA,33.8201195,-83.5059966
Sandy Creek,NY,43.6434528,-76.08645142
Shipshewana,IN,41.6728282,-85.5802634
Stewardson,IL,39.263096,-88.6297778
Tyronza,AR,35.48486505,-90.35858642
Whitewater,KS,37.9647365,-97.1475347
Brownton,MN,44.7319068,-94.3502593
Cedar Key,FL,29.14574325,-83.03660963
Peletier,NC,34.7301615,-77.0843934
Alma,WI,44.3199654,-91.9148839
Cammack Village,AR,34.7795981,-92.3447445
Deal,NJ,40.243168,-74.0006927
Edgemont,SD,43.301084,-103.825476
Golden City,MO,37.3931054,-94.0938304
Grandview,IN,37.9336626,-86.9811059
Kansas,IL,39.5528129,-87.9394779
Karlstad,MN,48.5775203,-96.5189577
Lake Tapawingo,MO,39.0213953,-94.3116155
Lakeview,AR,36.3744307,-92.5391218
Quitman,AR,35.3826422,-92.2150415
Addison,AL,34.2023243,-87.1814012
Buckley,MI,44.504447,-85.677014
Etna,CA,41.456807,-122.894755
Ider,AL,34.7142484,-85.6808031
New Florence,MO,38.9103198,-91.4482167
Fair Haven,NY,42.7692348,-76.2682633
Flemington,GA,31.8596545,-81.5640006
Glen Ullin,ND,46.8150051,-101.829877
Kadoka,SD,43.833882,-101.509866
Perrysville,OH,40.6575594,-82.3115503
Welaka,FL,29.4791378,-81.6714687
Allenhurst,GA,31.7841014,-81.6076117
Cleveland,NY,43.240451,-75.883942
Courtdale,PA,41.2800811,-75.9121418
Hinckley,UT,39.3249554,-112.6710613
Lyons,IN,38.9894943,-87.0822262
Plains,GA,32.0340872,-84.3926633
Scio,OH,40.3958988,-81.0848211
Wilton,ND,47.158748,-100.786644
Hunting Valley,OH,41.489219,-81.401781
Mayesville,SC,33.9876575,-80.2081319
Pilot Knob,MO,37.6211611,-90.6404007
Point Hope,AK,68.3498679,-166.752609
Tonica,IL,41.2158684,-89.0667489
Avon,IL,40.6642065,-90.4348506
Jonesburg,MO,38.8533773,-91.3059895
La Rue,OH,40.5764456,-83.3846442
Nucla,CO,38.2694347,-108.5478691
Pateros,WA,48.0509756,-119.9034007
Wadley,AL,33.1215089,-85.5663432
West Hamlin,WV,38.2856444,-82.1956978
Adair,IA,41.3127814,-94.4953303
Berlin Heights,OH,41.3253278,-82.4932261
Roff,OK,34.6275494,-96.8405929
Ventura,IA,43.1262647,-93.477628
Williamsburg,CO,38.3819441,-105.1519331
Elmore City,OK,34.6228594,-97.3964138
Hawk Point,MO,38.9708784,-91.1312584
Hillcrest,TX,29.392244,-95.22322344
Jefferson,SC,34.6498886,-80.3895397
Marine on St. Croix,MN,45.19730805,-92.78060791
Blythe,GA,33.304626,-82.20666697
Manchester,VT,43.164121,-73.072815
Pelion,SC,33.7625708,-81.2445502
Steele,ND,47.4413054,-97.7450372
Echo,OR,45.7419049,-119.1948348
Hanson,KY,37.4172671,-87.4808336
New Straitsville,OH,39.577847,-82.2376489
Zavalla,TX,31.1585242,-94.4263124
Bertrand,NE,40.5266719,-99.6339231
Faulkton,SD,45.034974,-99.123998
Lexington,AL,34.9692501,-87.3711316
Seneca Gardens,KY,38.2289595,-85.6774612
Cherokee,KS,37.1718068,-94.8482069
Mineral City,OH,40.6011734,-81.3612236
Nicholson,PA,41.6261882,-75.78047
North,SC,34.1921466,-82.16142445
Walkerville,MT,46.030064,-112.535223
Clear Lake,MN,45.4449657,-93.9988708
Crofton,KY,37.0478218,-87.4850022
Eastview,TN,36.1664912,-82.8062634
Eureka,UT,39.9541166,-112.1202235
Morrison,OK,36.2972705,-97.0080934
Spencer,NY,42.2097963,-76.4932748
Udall,KS,37.3875221,-97.1142063
Kerkhoven,MN,45.1930165,-95.3205768
Normangee,TX,31.0297095,-96.1169986
Quinhagak,AK,59.753212,-161.9028925
Rosedale,IN,39.6228165,-87.28335
Vernon,FL,30.6229702,-85.7121531
Bruce,WI,45.4569087,-91.2732106
Hennepin,IL,41.2542033,-89.3423112
Savoonga,AK,63.6814425,-170.469879
Superior,WI,46.66546425,-92.10105352
Tigerton,WI,44.7408093,-89.0631653
Vandling,PA,41.6331388,-75.4704609
Adena,OH,40.2177815,-80.87293616
Grover,NC,35.1745756,-81.4498097
Quincy,OH,40.2992182,-83.9688273
Rockport,AR,34.3915941,-92.8149326
Sherman,MS,34.3621245,-88.83795751
Vici,OK,36.1497642,-99.2981612
Westbrook,MN,44.0405625,-95.4345304
Bogue,NC,34.6993286,-77.0368913
Newman Grove,NE,41.7467247,-97.7767323
Preston,MD,38.7126151,-75.9099361
Woodland,NC,36.3315434,-77.2127436
Big Wells,TX,28.5702492,-99.5702205
Chesapeake,OH,38.4280541,-82.4572416
Chevy Chase Section Five,MD,38.9842172,-77.074449
Loyalton,CA,39.6750962,-120.244369
Murray,IA,41.0416603,-93.9493915
Okay,OK,35.8506548,-95.3182985
Whitakers,NC,36.1055345,-77.71278149
Cloudcroft,NM,32.9576648,-105.742721
Corfu,NY,42.9600595,-78.4055767
Porum,OK,35.3562083,-95.2655231
Seymour,IA,40.6825095,-93.1210405
Shelby,NE,41.1938252,-97.4260225
Tangier,VA,37.8262373,-75.9916035
Gambell,AK,63.7803181,-171.728185
Maplesville,AL,32.78474875,-86.87612658
Reile's Acres,ND,46.9230219,-96.8653603
Scalp Level,PA,40.2497983,-78.8489116
Trimont,MN,43.7621774,-94.7072
Walnut Grove,AL,34.0656522,-86.3063695
Alburnett,IA,42.1497255,-91.6180203
Harleyville,SC,33.2146069,-80.4478745
New Milford,IL,42.1798043,-89.05669932
Parks,LA,30.2143661,-91.83206
Stratford,IA,42.2713655,-93.9271721
Auburn,PA,40.5984249,-76.0932721
Brooklyn,IL,38.657181,-90.1670585
Collbran,CO,39.2405343,-107.9611808
Greenbush,MN,48.7001218,-96.1812985
Upton,KY,37.465324,-85.90101476
Wood Heights,MO,39.3439328,-94.16161825
Charleston,TN,35.2858415,-84.7575018
Condon,OR,45.2341998,-120.1847326
Deemston,PA,40.0259066,-80.0303312
Hampton,MN,44.61078,-93.0001355
North Freedom,WI,43.4597056,-89.868458
Saluda,NC,35.2382805,-82.34565686
Bancroft,IA,43.2927386,-94.2180192
Bloomington,WI,42.8852664,-90.9234604
Courtland,MN,44.26771,-94.34698303
Hospers,IA,43.071927,-95.904461
Medora,IN,38.8250535,-86.1699827
Science Hill,KY,37.1770222,-84.6357766
Canton,KS,38.3861194,-97.4280895
Frankfort,KS,39.705555,-96.416956
Mellen,WI,46.3257496,-90.6606627
Perry,MO,37.7107349,-89.8430248
Queenstown,MD,38.9906679,-76.1577268
Unalakleet,AK,63.8730556,-160.7880556
Wartrace,TN,35.527565,-86.3336445
Melbourne Village,FL,28.0852417,-80.6666423
Pecan Hill,TX,32.4865278,-96.7858299
Ashkum,IL,40.8803114,-87.9550405
Battle Creek,IA,42.315544,-95.5986135
Kenefick,TX,30.1091033,-94.8582582
Loretto,KY,37.6353404,-85.4007952
Ridgeway,VA,36.5768047,-79.8583721
Warsaw,OH,40.335316,-82.0069865
York Haven,PA,40.110137,-76.7134496
Beech Creek,PA,41.108424,-77.724637
Cape Vincent,NY,44.125671,-76.33070025
Cascade,WI,43.6583291,-88.0070381
Corydon,KY,37.7433757,-87.7039056
Fort Jones,CA,41.607158,-122.8411662
Lone Oak,TX,32.9968345,-95.9403185
Lorain,PA,40.2989637,-78.8922465
Mullan,ID,47.4702078,-115.8018253
Oakville,WA,46.8408862,-123.2327728
Pisgah,AL,34.6809168,-85.8477523
Portal,GA,32.5362469,-81.93031664
West Lebanon,IN,40.2700369,-87.38668
Bevier,MO,39.7469768,-92.5640769
Brownsdale,MN,43.7402404,-92.8693543
Chesapeake City,MD,39.5271001,-75.8124776
Mill Creek,WV,38.7314978,-79.9700699
Springer,OK,34.3145355,-97.1427939
Town of Pines,IN,41.6819829,-86.960309
Deerfield,KS,37.9797442,-101.1332238
Oriskany Falls,NY,42.9392363,-75.4610076
Potomac,IL,40.305036,-87.8005829
Sewickley Hills,PA,40.5817342,-80.1367249
Algoma,MS,34.1762179,-89.0311739
Bardwell,TX,32.2690354,-96.6961027
Cedarville,IL,42.3759906,-89.6331674
Crossville,IL,38.1617133,-88.0653123
Falls City,TX,28.9824418,-98.0170297
Fort Gay,WV,38.1161988,-82.5957118
Lakeside,IA,42.6213691,-95.1733278
Coleman,WI,45.0649843,-88.0342701
Montfort,WI,42.9716585,-90.4331808
Pleasant Hill,LA,31.8198705,-93.5142864
Shannon,IL,42.1547457,-89.7398389
Wheaton,MO,36.7628453,-94.0560413
Bokchito,OK,34.0173184,-96.1427628
Calumet,MI,47.246592,-88.454006
Clarks Grove,MN,43.7639185,-93.3289552
Olin,IA,41.9979885,-91.1420071
Wellsburg,IA,42.4347884,-92.9245348
Buffalo Lake,MN,44.7371841,-94.6169333
Madison,AR,35.9728095,-93.7589024
Newland,NC,36.0873484,-81.9273363
Scooba,MS,32.8290581,-88.4767398
Silverton,TX,34.4713299,-101.3046544
Thaxton,MS,34.3076058,-89.1781251
Amity,AR,34.2655239,-93.4647448
War,WV,37.3012246,-81.6909425
East Butler,PA,40.8778419,-79.8464422
Mounds,IL,37.1142176,-89.197853
Sedalia,NC,36.0673577,-79.6205812
Wild Rose,WI,44.1785884,-89.2490065
Bloomdale,OH,41.17261,-83.55431
Detroit,TX,33.6629825,-95.2662526
Elwood,NE,40.590386,-99.861212
Spring Valley,KY,38.297014,-85.61135
Trenton,TX,33.4306652,-96.3385926
Westover Hills,TX,32.7448522,-97.4136301
Aroma Park,IL,41.0800105,-87.8093095
Boswell,OK,34.0273209,-95.8691422
Bradford,IL,41.1774952,-89.6578789
Hoffman,MN,45.829404,-95.791994
Onaga,KS,39.488885,-96.169999
Porter,OK,35.8709099,-95.5224694
Ruthven,IA,43.1291322,-94.8991531
Scranton,KS,38.7816717,-95.7385956
Stockton,UT,40.4531829,-112.3610404
Wayne Lakes,OH,40.0196345,-84.66083584
Woodlawn,IL,38.3300497,-89.0325693
Kress,TX,34.3664546,-101.7485133
Maple Rapids,MI,43.104755,-84.691941
Miller,MO,38.2118765,-92.4343544
Millerstown,PA,40.5495484,-77.1548695
Ririe,ID,43.63131,-111.773593
Saxton,PA,40.2153571,-78.244467
Wilton,AL,33.0787308,-86.8816562
Gillett,AR,34.11841,-91.382036
McClure,OH,41.3718435,-83.94317243
Ochlocknee,GA,30.9737997,-84.0529518
Powers,OR,42.8820258,-124.0712863
Reeseville,WI,43.3049943,-88.8448278
Boyden,IA,43.190935,-96.005804
Cascade,MT,47.3271465,-111.3281242
Colfax,IN,40.19538485,-86.6690226
Connoquenessing,PA,40.8178001,-80.0138676
Hollow Rock,TN,36.038116,-88.2736553
Kingston,GA,34.2367172,-84.9450325
La Moille,IL,41.5317006,-89.2798104
Minneola,KS,37.4433558,-100.0151355
Oxford,AR,36.2207563,-91.927144
Dongola,IL,37.3611615,-89.1659117
Hindman,KY,37.3359313,-82.9804414
Mound City,KS,38.142773,-94.8127444
Paragon,IN,39.3950468,-86.562499
Reidville,SC,34.8628986,-82.1142747
West Mansfield,OH,40.4020003,-83.5452051
Beasley,TX,29.4974636,-95.9180099
Brownstown,PA,40.1237069,-76.2138423
Fleming-Neon,KY,37.192325,-82.7057126
Kingstown,NC,35.3512389,-81.612316
Nuangola,PA,41.1550825,-75.978256
Ohio City,OH,41.4843896,-81.7124037
Point Comfort,TX,28.6797169,-96.5602537
Sherman,NY,42.159224,-79.595326
Elnora,IN,38.8783801,-87.0858431
Keiser,AR,35.6745227,-90.0998141
Kiowa,OK,34.7206516,-95.8991586
Rockland,WI,43.9063552,-90.9193001
Alapaha,GA,31.3851954,-83.2229323
Hebron,ND,46.9005626,-102.0454416
Hendricks,MN,44.507186,-96.424213
Kirkwood,IL,40.8658717,-90.7484704
Leawood,MO,37.037006,-94.4968907
Noorvik,AK,66.83064,-161.0390261
Pe Ell,WA,46.571414,-123.2968442
Pennville,IN,40.4939337,-85.148304
Salisbury,PA,40.57341185,-75.43251453
Pikeville,NC,35.497105,-77.9819312
Weiner,AR,35.6204223,-90.900787
Bardwell,KY,36.8706111,-89.0097869
Chillicothe,TX,34.2537085,-99.5111446
Clayton,IL,40.0314366,-90.9606897
Kimball,SD,43.746665,-98.958426
McAdenville,NC,35.2593056,-81.0753535
New Bloomfield,MO,38.7203167,-92.0912956
New Underwood,SD,44.09332,-102.836282
Toksook Bay,AK,60.4980385,-165.1248669
Upper Marlboro,MD,38.8139804,-76.7575894
Aurora,NY,42.71867,-78.63787078
Brownsboro Farm,KY,38.3028472,-85.596072
Ellendale,MN,43.8728443,-93.3010744
Haviland,KS,37.6194626,-99.1064954
Kasota,MN,44.2924667,-93.9649575
Six Mile,SC,34.8073296,-82.8206976
Sunset Valley,TX,30.2258039,-97.8149651
Adams,TN,36.5823718,-87.0655751
Briar Creek,PA,41.0459185,-76.2821589
Farmersville,IL,39.4433854,-89.6517619
Marble,MN,47.320494,-93.298536
Morley,MO,37.0436608,-89.6103611
Strawn,TX,32.5520737,-98.4981091
Cecilton,MD,39.4042444,-75.8677352
Great Bend,PA,41.97385015,-75.74711193
Kuttawa,KY,37.0589425,-88.1325257
Petrolia,TX,34.0129637,-98.232444
St. Florian,AL,34.863213,-87.60843952
Vader,WA,46.4039185,-122.957337
Armour,SD,43.318601,-98.346746
Bluford,IL,38.3308817,-88.7258912
Colton,SD,43.786086,-96.927556
Freeport,MN,45.66241,-94.6902307
Hillman,MI,45.059177,-83.901106
McRae,AR,35.1137095,-91.8217004
Oak Grove,TX,32.5351369,-96.3194253
Rocky Hill,NJ,40.3998283,-74.6343244
Adrian,GA,32.5307224,-82.5892995
Happy,TX,34.7437702,-101.8547744
McBain,MI,44.193623,-85.213376
Palmer,TN,35.3511831,-85.5677479
Saybrook,IL,40.4267005,-88.5261711
Coggon,IA,42.2808248,-91.5304412
Liberty,MS,31.1582312,-90.8123243
Silver Cliff,CO,38.1352969,-105.4464545
Beverly,WV,38.8407799,-79.8751955
Canyon City,OR,44.3895995,-118.9502315
Forest View,IL,41.8103241,-87.7803976
Rushville,NY,42.7600665,-77.226367
Sebeka,MN,46.62996,-95.0889136
Sligo,PA,41.1081472,-79.491149
White Hall,WV,39.6328807,-79.95479373
Albert City,IA,42.7819199,-94.9485993
Auburndale,WI,44.6277071,-90.0087206
Eleva,WI,44.5757974,-91.4701576
Ocean Isle Beach,NC,33.8943393,-78.426672
Potosi,WI,42.6895651,-90.7122426
Sullivan,WI,43.0127852,-88.5881562
Turbotville,PA,41.1020285,-76.7710716
Center City,MN,45.3938525,-92.8166024
Friendship,TN,35.9089616,-89.2453474
Holden Beach,NC,33.9135061,-78.3038892
Kooskia,ID,46.1448942,-115.9779188
Loretto,MN,45.0546855,-93.6355165
Mathiston,MS,33.5401214,-89.1242306
Racine,OH,38.9711908,-81.9143031
Russia,OH,40.2338211,-84.4096729
South New Castle,PA,40.9766532,-80.3486393
Sycamore,GA,31.6743474,-83.6373903
Thompsontown,PA,40.5645255,-77.2372079
Addison (Webster Springs),WV,38.4792749,-80.4134157
Crofton,NE,42.732448,-97.496068
Deer Creek,IL,40.6298648,-89.3323928
Oldenburg,IN,39.339773,-85.2044063
Puryear,TN,36.4441842,-88.3343256
Silverton,CO,37.8102945,-107.6656494
St. Leon,IN,39.2919974,-84.9580121
Alda,NE,40.8701915,-98.4674217
Greenwood,FL,30.8695214,-85.1627093
Matherville,IL,41.2597571,-90.6079133
Oneida,IL,41.0722596,-90.2254003
Viola,WI,43.5060862,-90.668186
Ashley,ND,46.034141,-99.371503
Cleveland,MO,38.6791771,-94.593566
Elmwood,NE,40.8447737,-96.2920245
Manzanita,OR,45.718616,-123.9350384
Mechanicsburg,IL,39.8094911,-89.3973121
Rolling Fields,KY,38.2678484,-85.6716283
Agency,MO,39.644718,-94.7399611
Amherst,TX,34.0130469,-102.4138417
Cisne,IL,38.5156857,-88.43709298
Flovilla,GA,33.253734,-83.8985171
La Prairie,MN,47.228276,-93.489102
Motley,MN,46.3366315,-94.646125
Parkway Village,KY,38.2125705,-85.7402397
Strathmoor Village,KY,38.2231261,-85.677739
Blairstown,IA,41.9070892,-92.0833417
Bluffs,IL,39.7519902,-90.5351258
Dalzell,IL,41.3578126,-89.176196
Deer Lake,PA,40.6250914,-76.0604916
Heidelberg,MS,31.8868224,-88.9839419
Maury City,TN,35.814796,-89.2256244
Millington,IL,41.5631643,-88.6007342
Palmyra,IL,39.4347699,-89.9959401
Pippa Passes,KY,37.334822,-82.8740498
St. Edward,NE,41.5698804,-97.865726
Taylor Springs,IL,39.1308806,-89.4920315
Wabasso,MN,44.4019893,-95.2560729
Carlisle,IN,38.9622119,-87.4028708
Clio,SC,34.5789245,-79.54650594
Clyde,KS,39.591111,-97.398923
Remington,VA,38.5333517,-77.8084073
San Luis,CO,37.2002355,-105.4242314
Sharptown,MD,38.5426155,-75.719376
Stanwood,IA,41.8927277,-91.1503244
Virgin,UT,37.201902,-113.1878542
Wampum,PA,40.8881184,-80.3381195
Friendship,WI,43.9705262,-89.816793
Milan,GA,32.01938315,-83.06306685
Westwood,KY,38.2800702,-85.5827385
Elberfeld,IN,38.1597668,-87.4483482
Hershey,NE,41.1586455,-101.0023673
Round Hill,VA,39.132723,-77.7686273
Van Horne,IA,42.0086088,-92.091016
Beemer,NE,41.9298244,-96.8118051
Joliet,MT,45.4850626,-108.9703595
Niantic,IL,39.8539297,-89.1661942
Shueyville,IA,41.8481169,-91.6488382
Thayer,IL,39.5381087,-89.7631533
