1243,Goleta,California,30911,7.20%,34.4358295,-119.8276389
1244,Opelika,Alabama,30908,25.10%,32.6454116,-85.3782795
1245,Algonquin,Illinois,30897,32.80%,42.1655801,-88.2942493
1246,Burlingame,California,30889,9.70%,37.5841026,-122.366082
1247,Aiken,South Carolina,30869,17.90%,33.5598586,-81.721952
1248,Nicholasville,Kentucky,30865,48.00%,37.8806341,-84.5729961
1249,Ithaca,New York,30837,6.70%,42.4396039,-76.4968019
1250,Lawrenceville,Georgia,30834,34.00%,33.9562149,-83.9879625
1251,Winter Park,Florida,30825,10.50%,28.5977707,-81.3510264
1252,Fitchburg,Wisconsin,30792,49.30%,43.0020919,-89.423817
1253,Fountain,Colorado,30735,98.00%,38.682219,-104.7008056
1254,Brooklyn Center,Minnesota,30690,5.30%,45.0748543,-93.3296296
1255,Lafayette,Colorado,30687,31.30%,39.9935959,-105.0897058
1256,Hopkinsville,Kentucky,30680,1.60%,36.8657651,-87.4889532
1257,Morgantown,West Virginia,30549,14.40%,39.6296809,-79.9559437
1258,Canton,Georgia,30528,259.40%,34.2367621,-84.4907621
1259,Poughkeepsie,New York,30515,1.10%,41.7065539,-73.9283672
1260,Crown Point,Indiana,30488,53.60%,41.4169806,-87.3653136
1261,Danville,Illinois,30479,-11.30%,40.125222,-87.6304614
1262,Windsor,Colorado,30477,194.10%,40.4753755,-104.9156269
1263,Gloucester,Massachusetts,30430,0.20%,42.6159286,-70.6619888
1264,Gurnee,Illinois,30378,4.90%,42.3702996,-87.9020186
1265,Holladay,Utah,30325,15.30%,40.6688363,-111.8246557
1266,Fuquay-Varina,North Carolina,30324,269.80%,35.5843849,-78.7998691
1267,Chamblee,Georgia,30307,217.80%,33.892176,-84.2988296
1268,LaGrange,Georgia,30305,14.80%,33.039291,-85.0313269
1269,Elizabethtown,Kentucky,30289,33.90%,37.693952,-85.8591285
1270,Cornelius,North Carolina,30257,113.50%,35.481705,-80.8590006
1271,North Tonawanda,New York,30245,-8.80%,43.0407742,-78.8660527
1272,Long Branch,New Jersey,30241,-3.70%,40.3042778,-73.9923596
1273,Los Gatos,California,30222,5.20%,37.226611,-121.9746797
1274,Galesburg,Illinois,30197,-10.40%,40.9479779,-90.3705842
1275,Morristown,Tennessee,30193,13.90%,36.2139814,-83.2948923
1276,San Carlos,California,30185,8.80%,37.504936,-122.261823
1277,Saratoga,California,30153,0.20%,37.2638324,-122.0230146
1278,Los Altos,California,30089,7.00%,37.3790629,-122.116578
1279,Sanford,North Carolina,30085,28.20%,35.4798757,-79.1802994
1280,Ballwin,Missouri,30082,-3.90%,38.5936028,-90.5385549
1281,Atascadero,California,30075,13.30%,35.4894169,-120.6707255
1282,North Royalton,Ohio,30068,4.70%,41.3136644,-81.7245739
1283,New Bern,North Carolina,29994,28.80%,35.1084931,-77.0441143
1284,Seguin,Texas,29992,26.20%,29.5688411,-97.9647269
1285,Stockbridge,Georgia,29904,171.00%,33.5442781,-84.2338093
1286,Rahway,New Jersey,29895,12.70%,40.6081591,-74.2776468
1287,Madison Heights,Michigan,29886,-3.70%,42.4858692,-83.1052028
1288,Carlsbad,New Mexico,29810,16.40%,32.4257456,-104.2376121
1289,Santa Paula,California,29806,3.60%,34.3541659,-119.0592705
1290,Eagle,Idaho,29796,139.30%,43.6954424,-116.3540138
1291,Maryville,Tennessee,29742,28.30%,35.7564719,-83.9704593
1292,Walnut,California,29685,-1.20%,33.7085883,-117.7926096
1293,Eagle Pass,Texas,29684,30.20%,28.7099337,-100.493813
1294,Suisun City,California,29663,12.80%,38.24582825,-121.972234
1295,Texarkana,Arkansas,29657,6.40%,33.4254259,-94.0430937
1296,Kent,Ohio,29646,5.20%,41.1536674,-81.357886
1297,North Chicago,Illinois,29615,-17.60%,42.325578,-87.8411818
1298,Duluth,Georgia,29609,28.50%,34.0028569,-84.1441046
1299,O'Fallon,Illinois,29583,32.80%,38.5922715,-89.9112124
1300,Atwater,California,29559,27.00%,37.3477174,-120.609084
1301,Highland Park,Illinois,29515,-2.60%,42.1816919,-87.8003438
1302,Westfield,New Jersey,29512,-0.50%,40.65286,-74.35026487
1303,Oak Park,Michigan,29431,-9.10%,42.4595317,-83.1821445
1304,Rexburg,Idaho,29400,65.20%,43.8235163,-111.7870222
1305,Central,Louisiana,29357,10.10%,30.5542266,-91.0367175
1306,Chicago Heights,Illinois,29322,-10.50%,41.5062834,-87.6357079
1307,East Palo Alto,California,29314,-2.10%,37.4688273,-122.141075
1308,Parkersburg,West Virginia,29306,-12.00%,39.2699565,-81.5506916
1309,Russellville,Arkansas,29175,21.50%,35.2784173,-93.1337856
1310,Washington,Utah,29174,250.60%,37.2393471,-113.525776
1311,Port Chester,New York,29163,4.50%,41.0017643,-73.6656834
1312,Oak Ridge,Tennessee,29156,6.70%,36.0103562,-84.2696449
1313,Greenville,Mississippi,29085,-29.70%,33.4000633,-91.0551312
1314,Jamestown,New York,29058,-8.90%,42.0965167,-79.2380322
1315,SeaTac,Washington,29044,14.10%,47.4449086,-122.283084
1316,Fredericksburg,Virginia,29036,49.90%,38.3031837,-77.4605399
1317,Williston,North Dakota,29033,132.90%,48.1465457,-103.621814
1318,Raytown,Missouri,28991,-4.10%,39.0168425,-94.4630468
1319,Paragould,Arkansas,28986,30.80%,36.0584021,-90.4973286
1320,Ridgecrest,California,28973,16.20%,35.6225064,-117.6699414
1321,Southgate,Michigan,28959,-4.80%,42.2037103,-83.2067556
1322,Harrison,New York,28943,19.50%,41.0195135,-73.71116375
1323,Niles,Illinois,28938,-3.60%,42.0289319,-87.8122348
1324,Desert Hot Springs,California,28878,75.40%,33.961124,-116.5016784
1325,Bella Vista,Arkansas,28872,82.20%,36.4678036,-94.2669727
1326,Morrisville,North Carolina,28846,418.00%,35.83453565,-78.82281296
1327,Greenville,Texas,28827,19.90%,33.1384488,-96.1108066
1328,Casselberry,Florida,28757,17.40%,28.6714702,-81.3382005
1329,Port Huron,Michigan,28749,-10.80%,42.9815877,-82.440466
1330,Wasco,California,28710,34.50%,35.5941238,-119.3409457
1331,Lake in the Hills,Illinois,28634,18.90%,42.1816908,-88.3303618
1332,Agawam Town,Massachusetts,28613,,42.0885286,-72.6260704
1333,Burton,Michigan,28574,-5.90%,42.9897333,-83.6335032
1334,Schererville,Indiana,28527,14.20%,41.4789246,-87.4547605
1335,Independence,Kentucky,28521,87.80%,38.9431183,-84.544109
1336,West Springfield Town,Massachusetts,28517,,42.1062862,-72.6200902
1337,New Iberia,Louisiana,28454,-12.50%,30.0035365,-91.8187285
1338,Northampton,Massachusetts,28451,-1.80%,42.3178989,-72.6311006
1339,Englewood,New Jersey,28402,8.40%,40.8928771,-73.9726381
1340,Enterprise,Alabama,28376,34.10%,31.3151708,-85.8552161
1341,Zionsville,Indiana,28357,169.20%,39.950724,-86.2616968
1342,Burbank,Illinois,28289,1.30%,41.741406,-87.7686078
1343,Aberdeen,South Dakota,28257,12.20%,45.4649805,-98.487813
1344,Benicia,California,28240,4.70%,38.049365,-122.1585777
1345,Jacksonville,Arkansas,28235,-6.00%,34.8662005,-92.1101458
1346,Rockledge,Florida,28227,38.40%,28.3137515,-80.7242189
1347,Saratoga Springs,New York,28212,6.70%,43.0821793,-73.7853915
1348,Henderson,Kentucky,28207,2.70%,37.8367513,-87.5907631
1349,Middletown,New York,28189,11.10%,40.8397222,-73.8316667
1350,Big Spring,Texas,28187,12.30%,32.250398,-101.4787356
1351,Williamsport,Pennsylvania,28186,-7.90%,41.2493292,-77.0027671
1352,Monterey,California,28178,-5.20%,36.2231079,-121.3877428
1353,Newburgh,New York,28177,-0.70%,41.5034271,-74.0104179
1354,Converse,Texas,28171,142.60%,29.5180081,-98.3161241
1355,Granite City,Illinois,28158,-11.70%,38.7014389,-90.1487199
1356,Oxford,Mississippi,28122,105.60%,34.3663773,-89.5187664
1357,Yukon,Oklahoma,28084,33.30%,35.5067259,-97.7625386
1358,Winchester,Virginia,28078,18.40%,39.1852184,-78.1652404
1359,Melrose,Massachusetts,28016,3.00%,42.4564323,-71.064182
1360,Hutto,Texas,27947,1826.00%,30.5427638,-97.5468898
1361,Bixby,Oklahoma,27944,106.50%,35.9420431,-95.8833235
1362,Hobart,Indiana,27939,9.60%,41.5322592,-87.2550353
1363,Oakdale,Minnesota,27933,4.40%,44.985624,-92.9645794
1364,Marion,Indiana,27930,-13.50%,40.5583739,-85.6591442
1365,New Smyrna Beach,Florida,27843,35.30%,29.0294202,-81.02083424
1366,Tualatin,Oregon,27837,21.30%,45.3838546,-122.766351
1367,Fridley,Minnesota,27826,1.20%,45.0838291,-93.2590388
1368,East Chicago,Indiana,27817,-13.90%,41.6397857,-87.4548466
1369,Kirkwood,Missouri,27807,1.60%,38.5800713,-90.4069177
1370,Frankfort,Kentucky,27755,0.00%,38.2009055,-84.8732836
1371,Ramsey,Minnesota,27721,49.00%,45.0165728,-93.0949501
1372,Jeffersontown,Kentucky,27715,4.50%,38.1942356,-85.5644033
1373,Glen Ellyn,Illinois,27714,1.70%,41.8775293,-88.0670118
1374,Anderson,South Carolina,27676,6.40%,34.5068601,-82.6506264
1375,Slidell,Louisiana,27633,7.50%,30.2751945,-89.7811745
1376,Bridgewater Town,Massachusetts,27619,,42.028876,-70.95268417
1377,Mint Hill,North Carolina,27617,59.80%,35.1735388,-80.6570377
1378,Statesville,North Carolina,27528,16.90%,35.7826363,-80.8872959
1379,Gladstone,Missouri,27489,4.20%,39.2039095,-94.5510237
1380,Garfield Heights,Ohio,27448,-10.50%,41.4169974,-81.6059581
1381,Imperial Beach,California,27440,1.40%,32.5839444,-117.1130849
1382,Florence,Arizona,27422,58.40%,33.059919,-111.4303822
1383,Lansing,Illinois,27402,-3.20%,41.5662245,-87.5381569
1384,Millville,New Jersey,27391,2.10%,39.4020593,-75.0393368
1385,Monroeville,Pennsylvania,27380,-6.40%,40.4211798,-79.7881025
1386,Athens,Alabama,27366,42.90%,34.8045487,-86.9711698
1387,Bergenfield,New Jersey,27327,4.10%,40.9275987,-73.9973608
1388,Horn Lake,Mississippi,27272,35.30%,34.9553719,-90.0348139
1389,Carrollton,Georgia,27259,36.20%,33.5801103,-85.0766113
1390,Prior Lake,Minnesota,27241,66.70%,44.7133271,-93.4226873
1391,Forney,Texas,27236,372.10%,32.747893,-96.4719289
1392,Huntley,Illinois,27228,337.80%,42.1722503,-88.42692
1393,Lake Jackson,Texas,27220,-1.10%,29.0338575,-95.4343859
1394,Maple Valley,Washington,27202,91.40%,47.3664231,-122.0437127
1395,Easton,Pennsylvania,27189,3.60%,40.6916081,-75.2099866
1396,Oak Forest,Illinois,27173,-3.60%,41.6028116,-87.7439384
1397,Glen Cove,New York,27166,1.80%,40.8641845,-73.6319174
1398,Shoreview,Minnesota,27130,4.00%,45.0722056,-93.1282878
1399,Windsor,California,27128,17.60%,38.5471327,-122.8163802
1400,Dodge City,Kansas,27104,7.30%,37.7527982,-100.0170787
1401,Round Lake Beach,Illinois,27100,3.60%,42.3716881,-88.0900806
1402,Colleyville,Texas,27091,36.80%,32.8809603,-97.155012
1403,Wilmette,Illinois,27089,-1.80%,42.0757315,-87.7193768
1404,Plum,Pennsylvania,27087,0.50%,40.5003457,-79.7494911
1405,Mount Pleasant,Wisconsin,27082,17.20%,42.7292465,-87.851473
1406,McHenry,Illinois,27061,24.00%,42.3294391,-88.4605713
1407,Elmira,New York,27054,-12.60%,42.0897965,-76.8077338
1408,Shaker Heights,Ohio,27027,-7.80%,41.4739419,-81.5370671
1409,Erie,Colorado,27003,312.00%,40.0146297,-105.1039511
1410,Brownsburg,Indiana,27001,78.90%,39.8433769,-86.3977736
1411,Chaska,Minnesota,26989,51.10%,44.7894072,-93.6021791
1412,Bristol,Tennessee,26987,6.10%,36.5945034,-82.1885212
1413,Maywood,California,26973,-4.10%,33.9866807,-118.185349
1414,Maryland Heights,Missouri,26956,-0.60%,38.7150511,-90.435999
1415,Magna metro township,Utah,26949,,None,None
1416,Xenia,Ohio,26947,10.80%,39.6847822,-83.9296526
1417,Belmont,California,26941,7.40%,37.5164926,-122.2941914
1418,Allen Park,Michigan,26940,-8.50%,42.2595071,-83.2107671
1419,Mason City,Iowa,26931,-7.60%,43.1535728,-93.2010367
1420,New Lenox,Illinois,26926,46.50%,41.5119761,-87.9656098
1421,Hanahan,South Carolina,26917,107.10%,32.9138914,-80.0088359
1422,Daphne,Alabama,26869,60.00%,30.6035255,-87.9036047
1423,New London,Connecticut,26858,2.50%,41.3556187,-72.0997804
1424,West Chicago,Illinois,26816,12.20%,41.8847507,-88.2039607
1425,Kiryas Joel,New York,26813,101.90%,41.3420393,-74.1679241
1426,Lemon Grove,California,26811,7.40%,32.7425516,-117.0314172
1427,Lindenhurst,New York,26801,-3.70%,40.6867667,-73.3734547
1428,McDonough,Georgia,26768,214.30%,33.4473361,-84.1468616
1429,West Linn,Oregon,26736,19.00%,45.3656761,-122.6123141
1430,Lemoore,California,26725,34.90%,36.3006495,-119.7827122
1431,Alvin,Texas,26723,24.40%,29.4238472,-95.2441009
1432,Eureka,California,26710,2.40%,40.7906871,-124.1673746
1433,Marshalltown,Iowa,26666,2.50%,42.0442545,-92.9123388
1434,Thomasville,North Carolina,26649,8.70%,35.8831786,-80.081817
1435,Temple Terrace,Florida,26639,21.80%,28.0352964,-82.3892596
1436,Lafayette,California,26638,10.60%,37.8857582,-122.1180201
1437,Norco,California,26604,9.30%,33.9323307,-117.5508901
1438,Winona,Minnesota,26594,-1.80%,43.9582272,-91.7807784
1439,Galt,California,26536,34.00%,38.2546373,-121.2999485
1440,Vernon Hills,Illinois,26521,30.10%,42.2204892,-87.9803604
1441,Pearl,Mississippi,26510,16.50%,32.2735792,-90.127881
1442,Bessemer,Alabama,26472,-12.50%,33.4017766,-86.954437
1443,Wheeling,West Virginia,26430,-15.50%,40.0642004,-80.72177295
1444,Batavia,Illinois,26420,8.20%,41.8500284,-88.3125738
1445,Garden City,Kansas,26408,-7.30%,37.9716898,-100.8726618
1446,Garden City,Michigan,26408,-12.20%,42.3255929,-83.3310422
1447,Wooster,Ohio,26394,4.30%,40.7980976,-81.9397733
1448,Chanhassen,Minnesota,26389,28.90%,44.8618403,-93.5307207
1449,Fremont,Nebraska,26383,4.40%,41.4338363,-96.4960449
1450,Cabot,Arkansas,26352,70.50%,34.974532,-92.0165336
1451,Neenah,Wisconsin,26300,7.00%,44.1858193,-88.462609
1452,Troy,Ohio,26281,18.80%,40.0394982,-84.2032767
1453,Hercules,California,26276,34.80%,38.0171441,-122.2885808
1454,Woodburn,Oregon,26273,33.90%,45.143731,-122.8553725
1455,Paramus,New Jersey,26264,1.90%,40.9452911,-74.0735899
1456,Brawley,California,26227,19.30%,33.018515,-115.5159425
1457,Alton,Illinois,26208,-13.90%,38.8908583,-90.1843091
1458,Auburn,New York,26173,-8.10%,42.9320202,-76.5672029
1459,Cliffside Park,New Jersey,26133,13.60%,40.8214894,-73.9876388
1460,Sebastian,Florida,26118,60.80%,27.816415,-80.4706078
1461,Northport,Alabama,26115,31.10%,33.2292976,-87.5771286
1462,Twentynine Palms,California,26073,-9.80%,34.1356915,-116.0543506
1463,East St. Louis,Illinois,26047,-17.40%,38.6244952,-90.1509429
1464,Sachse,Texas,26046,154.00%,32.9762327,-96.5952703
1465,Kankakee,Illinois,26024,-5.80%,41.1253903,-87.848682
1466,Haines City,Florida,26009,78.70%,28.126625,-81.63869766
1467,Soledad,California,25999,12.00%,36.426921,-121.3271861
1468,Superior,Wisconsin,25977,-5.10%,46.66546425,-92.10105352
1469,Conway,South Carolina,25956,103.60%,33.8360035,-79.0478143
1470,Medina,Ohio,25956,2.60%,41.1383878,-81.8637474
1471,Barberton,Ohio,25953,-7.00%,41.012833,-81.6051221
1472,Asheboro,North Carolina,25940,16.80%,35.7079146,-79.8136446
1473,Mercer Island,Washington,25894,17.30%,47.5602073,-122.2201423
1474,Stevens Point,Wisconsin,25880,2.80%,44.5229223,-89.574111
1475,Lebanon,Pennsylvania,25879,5.90%,40.3429683,-76.4233816
1476,White Bear Lake,Minnesota,25875,6.20%,45.0838098,-93.0069304
1477,Green,Ohio,25752,12.20%,40.9468077,-81.4670631
1478,Owatonna,Minnesota,25704,13.70%,44.0839937,-93.2261076
1479,Moscow,Idaho,25702,19.80%,46.7323875,-117.0001651
1480,Decatur,Georgia,25696,40.80%,33.7737582,-84.296069
1481,Pooler,Georgia,25694,275.00%,32.1158983,-81.2495131
1482,Madison,Mississippi,25661,35.20%,32.4618086,-90.1153638
1483,Reedley,California,25658,22.80%,36.5963395,-119.4504029
1484,Starkville,Mississippi,25653,16.60%,33.4503998,-88.8183872
1485,Laurel,Maryland,25631,21.00%,39.1044123,-76.8669233
1486,Lockport,Illinois,25615,63.00%,41.5894753,-88.057837
1487,Franklin,Indiana,25608,30.30%,39.4806056,-86.0549863
1488,South Salt Lake,Utah,25582,16.20%,40.7074741,-111.8882709
1489,Tarpon Springs,Florida,25577,19.60%,28.14808295,-82.7438016
1490,Bluffton,South Carolina,25557,1012.10%,32.2084605,-80.9408403
1491,Forest Grove,Oregon,25553,40.90%,45.5197452,-123.1114405
1492,South Portland,Maine,25532,9.20%,43.6414716,-70.2408811
1493,Denison,Texas,25529,12.30%,33.7556593,-96.536658
1494,El Cerrito,California,25508,9.90%,33.8410146,-117.5207978
1495,Mauldin,South Carolina,25409,62.30%,34.77873,-82.310119
1496,Homewood,Alabama,25377,1.20%,33.4717732,-86.8008228
1497,Farmington,Utah,25339,106.90%,40.9804423,-111.8874688
1498,Sanger,California,25339,32.90%,36.708006,-119.5559652
1499,South Pasadena,California,25329,4.20%,34.1133062,-118.1478291
1500,Kingsville,Texas,25315,-0.80%,27.5158689,-97.856109
1501,Salem,Virginia,25301,2.00%,37.293378,-80.054667
1502,Bainbridge Island,Washington,25298,23.90%,47.6475683,-122.5460292
1503,Caledonia,Wisconsin,25277,6.60%,42.8077958,-87.924248
1504,Crestview,Florida,25274,68.70%,30.7621326,-86.5705084
1505,Champlin,Minnesota,25268,13.20%,45.1888539,-93.3974538
1506,Woodstock,Illinois,25240,24.20%,42.3147529,-88.4474302
1507,Austin,Minnesota,25233,7.20%,43.6680928,-92.9744896
1508,Edwardsville,Illinois,25233,12.70%,38.8114364,-89.953157
1509,Palm Springs,Florida,25216,53.60%,26.6359009,-80.0961538
1510,Elk River,Minnesota,25213,51.00%,45.3038538,-93.5671825
1511,Rosemount,Minnesota,25207,70.00%,44.7391873,-93.12611
1512,Fountain Hills,Arizona,25200,23.00%,33.6117105,-111.7173613
1513,Zanesville,Ohio,25158,-1.50%,39.9403453,-82.0131924
1514,Belvidere,Illinois,25143,18.50%,42.2579991,-88.841734
1515,Riverside,Ohio,25133,-6.90%,39.7793976,-84.1246358
1516,Muskego,Wisconsin,25127,17.30%,42.905848,-88.1389779
1517,Hazelwood,Missouri,25117,-4.00%,38.7761446,-90.3715909
1518,Clinton,Iowa,25093,-9.40%,41.9054695,-90.5599971
1519,Carbondale,Illinois,25083,-4.40%,37.7274692,-89.216655
1520,Ridgewood,New Jersey,25056,0.50%,40.9796683,-74.1194403
1521,Balch Springs,Texas,25007,27.80%,32.7287413,-96.6227714
1522,University Park,Texas,24985,6.90%,32.851034,-96.79257966
1523,De Pere,Wisconsin,24970,20.70%,44.4493584,-88.0599986
1524,Derby,Kansas,24943,35.80%,37.5455735,-97.2689331
1525,Staunton,Virginia,24932,4.50%,38.1495947,-79.072557
1526,Wilsonville,Oregon,24918,73.10%,45.3099218,-122.7681602
1527,Clayton,North Carolina,24887,189.50%,35.650711,-78.4563914
1528,Riverbank,California,24881,57.40%,37.7360396,-120.9354895
1529,Walker,Michigan,24869,12.80%,43.005597,-85.7741906
1530,Paducah,Kentucky,24865,-5.30%,37.0833893,-88.6000478
1531,Wyandotte,Michigan,24859,-11.30%,42.200409,-83.1506436
1532,Grandview,Missouri,24856,0.30%,38.8898478,-94.5313816
1533,Paris,Texas,24847,-3.60%,33.6617962,-95.555513
1534,Watertown,New York,24838,-6.70%,43.9747838,-75.9107565
1535,Selma,California,24825,25.90%,36.5707838,-119.6120765
1536,Ossining,New York,24812,2.90%,41.1609095,-73.87816188
1537,Mount Pleasant,Michigan,24797,-4.20%,43.597646,-84.7668495
1538,Hazleton,Pennsylvania,24794,6.50%,40.9646867,-75.9852789
1539,South Elgin,Illinois,24755,49.70%,41.9941938,-88.2922996
1540,Auburn Hills,Michigan,24748,22.80%,42.6875323,-83.2341028
1541,Burlington,Iowa,24713,-7.70%,40.8075391,-91.1129234
1542,Melrose Park,Illinois,24703,6.60%,41.900299,-87.8569745
1543,Ardmore,Oklahoma,24698,4.30%,34.1742611,-97.1436254
1544,Hastings,Nebraska,24692,-0.70%,40.5861322,-98.3898883
1545,Marysville,Ohio,24667,51.90%,40.2364486,-83.3671432
1546,Norton Shores,Michigan,24664,9.20%,43.1689044,-86.2639461
1547,Kernersville,North Carolina,24660,30.80%,36.1198589,-80.0736533
1548,Sugar Hill,Georgia,24617,109.80%,34.1064895,-84.0335197
1549,Herndon,Virginia,24601,13.00%,38.9695316,-77.3859479
1550,Emporia,Kansas,24598,-8.30%,38.4040054,-96.181623
1551,Prosper,Texas,24579,960.80%,33.2385763,-96.7866058
1552,Kalispell,Montana,24565,61.70%,48.202158,-114.315321
1553,Sandusky,Ohio,24564,-11.70%,41.4561002,-82.7115813
1554,Rockville Centre,New York,24550,0.00%,40.6574186,-73.6450664
1555,Athens,Ohio,24536,14.80%,39.3289242,-82.1012479
1556,Palmetto Bay,Florida,24523,2.90%,25.6217715,-80.3247748
1557,Avon Lake,Ohio,24504,33.40%,41.510033,-82.0185895
1558,Lathrop,California,24483,118.60%,37.8227046,-121.27661
1559,Loma Linda,California,24482,27.00%,34.075626,-117.2520478
1560,Watauga,Texas,24481,11.00%,32.8579056,-97.2547371
1561,Homer Glen,Illinois,24472,9.00%,41.6000318,-87.9381112
1562,Dinuba,California,24461,37.00%,36.5432837,-119.3870656
1563,Norfolk,Nebraska,24449,4.50%,42.0283379,-97.4169964
1564,Westmont,Illinois,24443,-1.80%,41.7950525,-87.9751964
1565,Clinton,Mississippi,24440,-2.80%,32.3410552,-90.3215983
1566,Camas,Washington,24418,89.00%,45.5911103,-122.4122248
1567,Brookings,South Dakota,24415,29.60%,44.30025455,-96.78595151
1568,Harvey,Illinois,24408,-18.50%,41.6100344,-87.6467132
1569,Trotwood,Ohio,24403,-10.80%,39.7972788,-84.3113334
1570,West Memphis,Arkansas,24402,-12.00%,35.1464797,-90.1845388
